closure_group_id,rca,ur,graph_children,length_m,lat,lon
{b08049a9-7ba2-4766-84c0-5872e3637183},Waka Kotahi NZ Transport Agency,,1,5,-43.47375,172.56101
{d62d7a38-4530-4385-bb91-b228da12f8cb},Waka Kotahi NZ Transport Agency,rural,1,5,-37.73202,176.10805
{787de8d3-2ee7-4db7-b8ec-6fd05cb5e864},Waka Kotahi NZ Transport Agency,,1,5,-41.22894,174.80908
{0bc690ad-3aac-44da-ae0f-490e9dd7d289},Waka Kotahi NZ Transport Agency,,1,5,-43.56103,172.45894
{627c2b77-cbf9-4c3f-90dc-39f2ab41c9b4},Waka Kotahi NZ Transport Agency,,1,5,-43.57607,172.42387
{508bf126-ad8a-4253-aec2-ce41cda00b97},Waka Kotahi NZ Transport Agency,,1,5,-36.76917,174.49230
{4aa62efa-645d-402a-88e3-f959cf5c63ec},Waka Kotahi NZ Transport Agency,,1,5,-37.68122,175.21333
{c202a18d-cac4-4eaf-b155-ec2ee4dfe236},Waka Kotahi NZ Transport Agency,rural,1,5,-37.69527,176.11632
{4453bcdd-03bd-426c-a5be-8c9fb5db0c9a},Waka Kotahi NZ Transport Agency,,1,5,-37.48604,175.16055
{a24b5612-8d0b-47e7-9a3e-b51f7c68c511},Waka Kotahi NZ Transport Agency,,1,5,-38.90275,174.95208
{b79f005d-402b-475f-8824-f62d0b11f2f4},Waka Kotahi NZ Transport Agency,,1,5,-37.28213,175.04979
{b3cfe03b-57d8-483c-9889-40a8ded0e9b2},Waka Kotahi NZ Transport Agency,,1,5,-43.38966,172.64016
{a3bca322-ed87-4505-abbb-5f03d467c425},Waka Kotahi NZ Transport Agency,,1,5,-43.57043,172.69155
{4a435514-4bb6-430a-9950-8a542e1ad800},Waka Kotahi NZ Transport Agency,,2,5,-39.54778,176.85855
{91f8fc4a-cc7d-4340-a037-e82fc81d1700},Waka Kotahi NZ Transport Agency,,1,5,-41.10703,174.86657
{855525f0-302a-4259-8083-2fe0746d8c45},Waka Kotahi NZ Transport Agency,,1,5,-41.15886,174.97477
{a1202f28-51bf-42d2-86b3-30cbd1d4aa87},Waka Kotahi NZ Transport Agency,,1,5,-41.08670,174.86843
{e53adf4b-8c87-4014-95c6-5f5e2d8c236f},Waka Kotahi NZ Transport Agency,rural,1,5,-41.12160,174.85325
{cf69811d-bc09-48af-9cb6-b6194b98af8b},Waka Kotahi NZ Transport Agency,rural,1,5,-37.22679,175.01181
{bbf5fc59-5ef8-4373-8319-f862322333be},Waka Kotahi NZ Transport Agency,rural,1,5,-37.74678,175.30822
{22d97727-a99a-4ac0-b44c-f9463ea768bf},Waka Kotahi NZ Transport Agency,,1,5,-41.11250,174.91727
{83d2276a-961e-40dc-b207-5c7d9d83d565},Waka Kotahi NZ Transport Agency,,1,5,-41.15783,174.97475
{cc186bb4-c8fa-4dde-914c-237216e22059},Waka Kotahi NZ Transport Agency,,1,5,-43.43199,172.64234
{4e145405-7a7b-4d9c-8c11-de68f10a2494},Waka Kotahi NZ Transport Agency,,1,5,-36.79678,174.59676
{ba75c1b6-5eb8-44d2-867b-eff871b90cf4},Waka Kotahi NZ Transport Agency,,1,5,-43.45405,172.60423
{0c844d96-d6ed-49e4-b2a6-f9f3dfebbc96},Waka Kotahi NZ Transport Agency,,1,5,-41.31211,174.79359
{80d5dcff-a6e5-478d-af85-f32029ea9133},Waka Kotahi NZ Transport Agency,,1,5,-40.90573,175.00355
{e60851d3-c6d9-4c5f-984e-c7752095efdd},Waka Kotahi NZ Transport Agency,rural,1,5,-37.74027,176.10685
{d117fee3-4ddd-4666-ab52-a474f0f8ece9},Waka Kotahi NZ Transport Agency,,1,5,-43.56245,172.52995
{9a817bae-eef3-4d8d-8df9-63a418b61a5c},Waka Kotahi NZ Transport Agency,,1,5,-45.03427,169.19252
{0298b747-08ec-4a71-ac39-30a74eb6b12b},Waka Kotahi NZ Transport Agency,,1,5,-40.90539,175.00368
{0c69a65b-9a68-4dd6-824f-049b1aa2eb22},Waka Kotahi NZ Transport Agency,rural,1,5,-41.12009,174.85526
{3d71e918-b7db-4c14-9908-b512f1b95108},Waka Kotahi NZ Transport Agency,,1,5,-41.11292,174.91896
{5a599811-5908-4ca5-8a4d-0475eaec0092},Waka Kotahi NZ Transport Agency,,1,5,-45.89616,170.46472
{28dd95cf-6e6d-49d7-b480-5080ca11c490},Waka Kotahi NZ Transport Agency,rural,1,5,-36.86248,174.75459
{d0263add-0f24-4e6e-a954-94a5195907f3},Waka Kotahi NZ Transport Agency,,1,5,-46.44702,168.35918
{425bb88d-5e66-4e0e-82d2-f6cebabd3111},Waka Kotahi NZ Transport Agency,rural,1,5,-36.77150,174.68561
{ffec80eb-685c-4d25-9ee9-158ec2e7edd7},Waka Kotahi NZ Transport Agency,,1,5,-37.77817,175.33326
{f0bfa910-faed-4341-be5a-9856af6ecb2d},Upper Hutt City Council,rural,1,5,-41.14542,174.99883
{506acbbd-ad25-44b3-8cbe-e1d81a93dbce},Waka Kotahi NZ Transport Agency,,1,5,-35.08217,173.76180
{5a103790-32bd-491f-9a16-72ef90240305},Waka Kotahi NZ Transport Agency,,1,5,-37.80045,176.39794
{cd45dd88-446e-4448-b9f5-7e7ce3d0e3a6},Waka Kotahi NZ Transport Agency,,1,5,-37.84944,175.83805
{0b44058a-9ec3-4366-9394-8fbeb4b92502},Waka Kotahi NZ Transport Agency,,1,5,-36.79693,174.59654
{d3ef0743-d94b-4105-987a-61b658be8a9a},Waka Kotahi NZ Transport Agency,rural,1,5,-37.66173,175.51758
{e2ac4ea0-656d-47b0-8ce9-4a11c2b11fb7},Waka Kotahi NZ Transport Agency,,1,5,-38.01296,175.32574
{c10a0567-7073-469d-b082-8ea1b5f00e88},Waka Kotahi NZ Transport Agency,,1,5,-41.14199,174.84429
{eafbaecd-ab1e-40a1-b934-081c9e760abf},Waka Kotahi NZ Transport Agency,,1,5,-41.11305,174.91845
{2d66ae44-9087-4e80-8332-4a37dbb57087},Waka Kotahi NZ Transport Agency,,1,5,-41.14994,174.84860
{7c3bf7c9-8198-42c4-938b-364177f56d9f},Waka Kotahi NZ Transport Agency,,1,5,-43.54761,172.61533
{43e9870c-55b4-4183-8f2b-a24dd027a215},Waka Kotahi NZ Transport Agency,,1,5,-38.00426,177.28728
{1a33951d-4761-4d56-b069-20a3a638be7e},Waka Kotahi NZ Transport Agency,,1,5,-41.21428,174.88601
{52d979f1-3766-478f-8d0c-cbbe408d3d72},Waka Kotahi NZ Transport Agency,,1,5,-41.11249,174.91762
{134e7ff9-7e23-4845-8243-7cfca1cf8b6d},Waka Kotahi NZ Transport Agency,,1,5,-37.32338,175.06623
{9e1e6c85-a226-4cc6-b945-6da2ad16ea74},Waka Kotahi NZ Transport Agency,rural,1,5,-37.75507,176.10289
{b4945f54-ff4f-4102-8981-d7420c22cdfe},Waka Kotahi NZ Transport Agency,,1,5,-43.52544,172.72075
{afa26088-499b-4ffb-bfe9-058a3e1f9857},Waka Kotahi NZ Transport Agency,,1,5,-38.62365,176.09973
{3cdb80e6-7055-450b-bc34-5b2e596e75ac},Waka Kotahi NZ Transport Agency,,1,5,-38.01279,175.32589
{e89aeafc-b80b-45fc-b78a-2bec92e1fe27},Waka Kotahi NZ Transport Agency,,1,5,-39.53494,176.86186
{1dbf26f5-9fbc-41bf-b6bb-eec7af52633f},Waka Kotahi NZ Transport Agency,rural,1,5,-37.69906,176.13218
{3cf7ac62-5705-40d9-b09b-4710aa98b6c2},Waka Kotahi NZ Transport Agency,rural,1,5,-37.19253,174.98229
{28efe9c2-dc6c-482f-adc3-f0003d532451},Waka Kotahi NZ Transport Agency,,1,5,-37.77716,175.33501
{100a44a6-a20d-45d2-9c62-09b6a8418758},Waka Kotahi NZ Transport Agency,,1,5,-41.18296,174.83024
{a0f0d605-1b5e-4157-a486-415648b0835f},Waka Kotahi NZ Transport Agency,,1,5,-45.89723,170.46175
{3d4333a3-364b-499d-bd2c-201c92f881cd},Waka Kotahi NZ Transport Agency,,1,5,-45.09783,170.97032
{bd43f7d8-d1a9-43cd-ad3a-908c7cf5a765},Waka Kotahi NZ Transport Agency,rural,1,5,-40.90908,175.01901
{8b1e9556-ff57-4e47-bb89-01998721310b},Waka Kotahi NZ Transport Agency,,1,5,-37.81292,175.34047
{0be65f11-df35-4dc3-9008-71bccb0f8d28},Waka Kotahi NZ Transport Agency,,1,5,-37.77738,175.33457
{8211fdfd-9a03-40b9-924d-ff80259ffaa0},Waka Kotahi NZ Transport Agency,,1,5,-36.82121,174.75024
{347e7615-6c79-4002-9c7f-b6164c334afe},Waka Kotahi NZ Transport Agency,,1,5,-43.48181,172.55503
{19b87739-aec3-41ae-9a88-42b052497bd9},Waka Kotahi NZ Transport Agency,,1,5,-38.73897,176.07250
{8f164754-41a8-48d9-8503-5782294d5623},Waka Kotahi NZ Transport Agency,,1,5,-37.80333,175.29971
{5598a601-6f4d-4567-a25e-a6b4ec8f1f65},Waka Kotahi NZ Transport Agency,rural,1,5,-37.70933,176.13242
{ec9268c5-6a12-49df-a4a1-0e601647ca08},Waka Kotahi NZ Transport Agency,,1,5,-43.53934,172.56839
{95932d65-64a9-4d11-867a-4e7ab509f63f},Waka Kotahi NZ Transport Agency,,2,5,-39.95128,176.58536
{a9b8d6e6-29f7-4d7d-9881-579dad28bde5},Waka Kotahi NZ Transport Agency,,1,5,-40.94353,174.99155
{a5e35ca0-c5b1-443a-89e9-41579f7bef3c},Waka Kotahi NZ Transport Agency,,1,5,-40.87224,175.03076
{71ba347c-4212-4ed4-b0b0-470b993ef1dc},Waka Kotahi NZ Transport Agency,,1,5,-39.51954,176.87828
{91bb669c-06ab-474d-bf1a-d9f9b9563fe5},Waka Kotahi NZ Transport Agency,,1,5,-45.03493,169.19916
{e9d0b2a6-39aa-4051-a705-feeb02bb7d1a},Waka Kotahi NZ Transport Agency,,1,5,-36.58769,174.66515
{206083fb-82d8-4a08-92b4-e312e4d76b07},Waka Kotahi NZ Transport Agency,,1,5,-41.05935,174.87619
{f423ef0b-def2-4efb-98c2-8a82722f78d8},Waka Kotahi NZ Transport Agency,,1,5,-41.24639,174.81352
{96ca1480-c92e-40f8-9f06-099e76bf2a74},Waka Kotahi NZ Transport Agency,,1,5,-38.10526,176.22159
{b295001b-ecc1-4d7b-988e-bd5579ecc7e1},Waka Kotahi NZ Transport Agency,,1,5,-45.03395,169.19243
{c8529148-948d-491f-a001-576c856dd12a},Waka Kotahi NZ Transport Agency,,1,5,-46.36961,168.34733
{9baf1007-dc9b-4832-9279-8bbe7b6aecd2},Waka Kotahi NZ Transport Agency,,1,5,-37.77847,175.33248
{251acd79-8d52-4ff9-ac2d-433e0619928a},Waka Kotahi NZ Transport Agency,,1,5,-38.10526,176.22164
{22181367-d0ff-4e37-8b4d-4425f6710d0a},Waka Kotahi NZ Transport Agency,,1,5,-43.45391,172.64346
{b6241a19-3881-4520-9c1d-3816705ddb28},Waka Kotahi NZ Transport Agency,,1,5,-43.49361,172.70188
{10ed41b3-c4ab-41d3-8c0c-fd0ef773e715},Waka Kotahi NZ Transport Agency,,1,5,-41.11290,174.91856
{ee924ab0-210f-4bf4-8ee4-b85d30bec10b},Waka Kotahi NZ Transport Agency,,1,5,-41.13491,174.84480
{560bf7a1-6407-4e72-b825-c18dc6b3de3b},Waka Kotahi NZ Transport Agency,,1,5,-38.21440,175.87086
{5f548b73-8a75-4ca3-81c6-dc244a5052f2},Waka Kotahi NZ Transport Agency,,1,5,-46.44664,168.35932
{49ef9576-996e-4193-84d9-2e1a162ed5a7},Waka Kotahi NZ Transport Agency,,1,5,-39.65799,176.79447
{87872dae-f701-4ad6-aa0a-295cefd9bbb6},Waka Kotahi NZ Transport Agency,,1,5,-35.72105,174.31508
{31ec6cf1-b342-4f52-b6fe-177f1befc671},Waka Kotahi NZ Transport Agency,,1,5,-38.88387,175.25517
{537f1395-a3f5-45e3-8814-77e27e66308b},Waka Kotahi NZ Transport Agency,,1,5,-46.11519,168.93379
{7e237e84-237f-4ebc-8321-101443003dba},Waka Kotahi NZ Transport Agency,,1,5,-41.07879,174.87220
{cc91e3ef-ef76-4d93-a96a-13879608edea},Waka Kotahi NZ Transport Agency,,1,5,-40.94285,174.99196
{e17c521a-048a-48ce-9c6d-6e292fe86ab9},Waka Kotahi NZ Transport Agency,,1,5,-43.56119,172.52826
{df33d057-0ca8-413d-b385-88ac33d08c28},Waka Kotahi NZ Transport Agency,,1,5,-35.30306,173.96251
{c7f736ef-e1db-4d29-ae2f-deac971cbbee},Waka Kotahi NZ Transport Agency,,1,5,-45.03426,169.19198
{48897d6f-8b18-4958-a710-dbd43ca1d91e},Waka Kotahi NZ Transport Agency,,1,5,-36.58743,174.66338
{7b6e0ed1-f164-4ea7-b219-ef01463baceb},Waka Kotahi NZ Transport Agency,,1,5,-40.96984,175.60194
{d7db0a24-ea6b-4a1a-bc02-34b6fe867564},Waka Kotahi NZ Transport Agency,,1,5,-40.75776,175.16224
{3430171d-1a0a-40e1-b1ab-8f465b0c346b},Waka Kotahi NZ Transport Agency,,1,5,-37.80337,175.29973
{12282ab2-d6c3-4449-8def-f1a5dcc26319},Waka Kotahi NZ Transport Agency,rural,1,5,-40.90907,175.01906
{268df61c-64b6-4acb-9a24-367835afd5f7},Waka Kotahi NZ Transport Agency,,1,5,-36.58757,174.66534
{19361a36-6112-4d3c-8925-49c05b8e1f32},Waka Kotahi NZ Transport Agency,,1,5,-41.21902,174.81042
{c8255099-a039-4e13-ae80-bdcd3df63bcf},Waka Kotahi NZ Transport Agency,,1,5,-41.18538,174.83130
{829d1950-3bd8-4b9b-b940-b070afdc6195},Waka Kotahi NZ Transport Agency,,1,5,-39.03546,174.14796
{a7a294ec-c818-42c6-8076-55b6326bac51},Waka Kotahi NZ Transport Agency,,1,5,-46.36961,168.34740
{3c82934d-ea91-4dd9-b391-c6189c1923a5},Waka Kotahi NZ Transport Agency,,1,5,-40.86615,175.04034
{71cceae3-957b-4a87-a9be-b1f4d39c99be},Waka Kotahi NZ Transport Agency,,1,5,-37.50388,175.16534
{644e9450-415f-424a-babe-014c61396514},Waka Kotahi NZ Transport Agency,,1,5,-43.55020,172.57410
{eb9efb94-7291-4e00-9427-2335c08099c8},Waka Kotahi NZ Transport Agency,,1,5,-40.91141,174.99604
{04fe861a-cc7a-4993-b967-52b23a99cd8d},Waka Kotahi NZ Transport Agency,,1,5,-41.24263,174.81238
{a07be8ad-29a8-4603-9b79-a6ad58c66e37},Waka Kotahi NZ Transport Agency,,1,5,-40.22503,175.56732
{2050f9c9-36f9-4f50-9f58-5fb674e61611},Waka Kotahi NZ Transport Agency,urban,1,5,-37.68282,176.22569
{f13d0fec-f8f7-4cc2-bc0e-bc0b6e77684f},Waka Kotahi NZ Transport Agency,,1,5,-37.87671,175.32355
{e3bf382f-7be7-4509-9bb0-ff971eda7e3b},Waka Kotahi NZ Transport Agency,,1,5,-37.69667,176.15356
{8b4a1862-c6f1-4572-b759-2d0fab17acfd},Waka Kotahi NZ Transport Agency,,1,5,-35.72708,174.30966
{d7ec3786-436d-4baa-86cd-22e7d612ebc5},Waka Kotahi NZ Transport Agency,,1,5,-43.48608,172.63096
{4ef88bee-0e43-4003-a88f-73317bfdd996},Waka Kotahi NZ Transport Agency,,1,5,-38.62316,176.09956
{6caa5f56-f29d-4147-95af-a3cd42300041},Waka Kotahi NZ Transport Agency,rural,1,5,-46.44696,168.35868
{6a5699f1-3c6f-4fbc-8e9c-5dc199a25f1d},Waka Kotahi NZ Transport Agency,,1,5,-38.73921,176.07280
{e34f68d2-e45c-438d-8359-7ee1e52dbbfd},Waka Kotahi NZ Transport Agency,,1,5,-41.07345,174.87512
{3b73e426-63e2-4863-beb8-7baea6e99236},Waka Kotahi NZ Transport Agency,,1,5,-46.41777,168.34750
{34141b2d-42fe-4b81-96a6-a09664a2d74a},Waka Kotahi NZ Transport Agency,rural,1,5,-36.96613,174.79604
{5d5004d4-3b95-4767-a8bf-17e7a5714af4},Waka Kotahi NZ Transport Agency,,1,5,-36.84357,174.75032
{b72b98c3-10a0-47bd-9c12-6ddfffb2a08c},Waka Kotahi NZ Transport Agency,,1,5,-46.41296,168.34753
{892309d4-92d9-478c-b2fa-f666405a9634},Waka Kotahi NZ Transport Agency,,1,5,-41.07378,174.87521
{c1a93723-53cb-48d6-942d-c659eaa49531},Waka Kotahi NZ Transport Agency,,1,5,-41.31207,174.79361
{8ce66ebd-c431-4915-91a7-7a0674a14cdc},Waka Kotahi NZ Transport Agency,,1,5,-41.20699,174.81774
{24d08ba5-5023-4c1b-ab45-47afcefc9113},Waka Kotahi NZ Transport Agency,,1,5,-41.14239,174.84450
{3da9fecd-5736-4b11-97b9-bd31bd17e78a},Waka Kotahi NZ Transport Agency,,1,5,-37.62214,175.20442
{59c59f95-596c-4b31-b38d-90101e890876},Waka Kotahi NZ Transport Agency,rural,1,5,-37.48952,175.15949
{70d25f6d-64a8-4fdb-ac0c-f563dd7802c7},Waka Kotahi NZ Transport Agency,,1,5,-45.09779,170.97030
{4917881d-bdd2-431a-ae0b-60a74a37f605},Waka Kotahi NZ Transport Agency,,1,5,-44.38934,171.24544
{5f915a94-9410-4e2a-bcf8-48c39957b0a6},Waka Kotahi NZ Transport Agency,rural,1,5,-41.13201,174.89988
{dbe958ab-2ac6-4b84-8589-f38b58d89ad4},Waka Kotahi NZ Transport Agency,,1,5,-40.77421,175.14431
{9a91b344-11e5-4190-91c2-0bb8b36515eb},Waka Kotahi NZ Transport Agency,,1,5,-45.90190,170.45075
{35ff55b1-e2be-4f2f-b8d2-a96a04849398},Waka Kotahi NZ Transport Agency,rural,1,5,-41.13237,174.90069
{c71b3b81-251d-45d8-8ffa-9166efd514f5},Waka Kotahi NZ Transport Agency,,1,5,-41.20171,174.82321
{e3731b3e-e168-4999-ba2f-9ac4cc5642ae},Waka Kotahi NZ Transport Agency,,1,5,-41.22927,174.80947
{9dff25c1-9e45-46ec-9523-afe3b050acf0},Waka Kotahi NZ Transport Agency,,1,5,-37.43050,175.13127
{d77fc4dc-82ec-4699-9e01-fd0b4656ae72},Waka Kotahi NZ Transport Agency,,1,5,-38.62330,176.09999
{6c1ac031-d481-437f-aa71-06be3e278afc},Waka Kotahi NZ Transport Agency,rural,1,5,-37.73592,176.10614
{ef69d7a9-77d6-4ffb-b5db-fa19d79d5b08},Waka Kotahi NZ Transport Agency,,1,5,-38.25206,175.18101
{e4bc2ac6-95c0-4864-b2b2-37fb83283d4a},Waka Kotahi NZ Transport Agency,,1,5,-37.73532,176.15217
{d9b9e168-5703-4e2d-a787-ab5ca1713b52},Waka Kotahi NZ Transport Agency,,1,5,-37.50995,175.52505
{71c7c5dd-b97e-4a87-9bbd-3f07e544d860},Waka Kotahi NZ Transport Agency,,1,5,-37.89757,175.50944
{f0ef49fe-88cd-458d-96dd-bc2d4c069e7f},Waka Kotahi NZ Transport Agency,,1,5,-37.10683,174.94790
{4c3ef3dc-4352-46e6-b278-a2d469b5763b},Waka Kotahi NZ Transport Agency,,1,5,-39.50030,176.88993
{6ba63e86-e015-4ccd-aa50-b35bb2c9dd41},Waka Kotahi NZ Transport Agency,,1,5,-40.83698,175.08928
{bbc4f9fd-e814-49cd-82df-446c7343a630},Waka Kotahi NZ Transport Agency,,1,5,-44.69440,169.14080
{f13f41e4-6ddb-430c-ab75-73cb87811634},Waka Kotahi NZ Transport Agency,,1,5,-43.47847,172.55638
{968705a5-cb15-4422-a779-1176ba8989f3},Waka Kotahi NZ Transport Agency,,1,4,-41.31743,174.80380
{6022ae1a-e43a-47ca-a23e-52c0a55606bf},Waka Kotahi NZ Transport Agency,,1,4,-37.78272,175.35164
{d8f33417-eb6f-4219-8eb8-baf122f41b7f},Waka Kotahi NZ Transport Agency,,1,4,-36.58730,174.66358
{3bb2ee99-4c7d-47d9-bc17-da7fb0ffb982},Waka Kotahi NZ Transport Agency,rural,1,4,-37.75507,176.10283
{89db87fe-e550-43ba-b279-a108ccb89107},Waka Kotahi NZ Transport Agency,,1,4,-45.89020,170.35616
{1b429bbc-4106-4e94-915f-1252702ba6fa},Waka Kotahi NZ Transport Agency,,1,4,-43.56122,172.52822
{2a45bbc0-21b9-45de-a2cf-8e0e0c10e763},Waka Kotahi NZ Transport Agency,,1,4,-43.52589,172.55218
{c82a3972-f795-4667-b1a5-1594e0a93c7d},Waka Kotahi NZ Transport Agency,,1,4,-39.03542,174.14794
{02d0167d-1ad2-473b-bfee-a18a6e03fa59},Waka Kotahi NZ Transport Agency,,1,4,-38.70443,176.11166
{c9ef6040-4747-4a2c-a0cf-ccad7c262473},Waka Kotahi NZ Transport Agency,,1,4,-36.84981,174.77726
{af1429f9-9212-4a51-9d6e-e6edf88550f0},Waka Kotahi NZ Transport Agency,,1,4,-43.37230,172.64766
{87035a2f-9967-473c-8728-dafef89b9e17},Waka Kotahi NZ Transport Agency,,1,4,-43.47576,172.55768
{4a5e1c0c-e717-470e-bfff-19da02000770},Waka Kotahi NZ Transport Agency,,1,4,-36.82123,174.74994
{f1f5d79e-e493-41fd-b73d-bad642dc0ee8},Waka Kotahi NZ Transport Agency,,1,4,-40.98282,174.97023
{68477e46-fb29-4026-8b66-352576f0e2e0},Waka Kotahi NZ Transport Agency,,1,4,-41.26707,173.27805
{8483fabe-af19-461c-8bf5-892e26a9b874},Waka Kotahi NZ Transport Agency,rural,1,4,-37.80189,176.40136
{76504262-c8cd-4f74-bfee-dfab94d5221f},Waka Kotahi NZ Transport Agency,,1,4,-43.42062,172.64850
{d49ae015-9616-472d-a8eb-9fe73cb88693},Waka Kotahi NZ Transport Agency,,1,4,-41.31662,174.80872
{37658e1e-8e6c-48b3-bea2-f2fc9ccb4402},Waka Kotahi NZ Transport Agency,,1,4,-40.86664,175.03921
{e1455a3e-903f-4255-a305-7b0004ef6530},Waka Kotahi NZ Transport Agency,rural,1,4,-39.52074,176.87780
{e98c3507-bdad-4cf0-9ee9-89ccb798c77a},Waka Kotahi NZ Transport Agency,,1,4,-43.54975,172.66135
{4dfc6ad0-1a04-4f76-94a5-5231a3d29086},Waka Kotahi NZ Transport Agency,,1,4,-37.82799,175.35782
{3f69d256-595e-478b-89f4-8d3d659c6d62},Waka Kotahi NZ Transport Agency,,1,4,-43.56052,172.45982
{119c117d-5d75-4939-a4b9-492089062f6f},Waka Kotahi NZ Transport Agency,,1,4,-43.58102,172.41185
{0ae1aaa7-fabb-49c0-831e-801a4825ea0e},Waka Kotahi NZ Transport Agency,,1,4,-40.22510,175.56729
{7bd306a4-e09a-452c-b04b-ff9794124e7b},Waka Kotahi NZ Transport Agency,,1,4,-44.69636,169.17066
{2c04c98a-89d8-471c-a948-59e16a0996fa},Waka Kotahi NZ Transport Agency,,1,4,-35.71016,174.31333
{b058c271-f654-48d2-9d14-21741cab2d30},Waka Kotahi NZ Transport Agency,,1,4,-43.50046,172.70109
{a11d0f47-472b-411d-b640-230f2c297f88},Waka Kotahi NZ Transport Agency,,1,4,-43.57083,172.69333
{3ebfc19d-5070-43e1-9451-d8e365644fa0},Waka Kotahi NZ Transport Agency,,1,4,-35.08224,173.76204
{1b52c574-223c-41dc-b6c6-bbfed298c76d},Waka Kotahi NZ Transport Agency,,1,4,-44.38934,171.24550
{75fb66ff-bce4-460e-8c45-85453dcf1b5d},Waka Kotahi NZ Transport Agency,rural,1,4,-37.64620,175.96556
{c7bde2dc-8dd6-4064-b8d6-817dba202b3d},Waka Kotahi NZ Transport Agency,,1,4,-40.93956,174.99356
{c6f0c7db-c30e-458a-8bd7-b9f0f298dcbf},Waka Kotahi NZ Transport Agency,,1,4,-39.94835,175.05105
{70cd1f99-77ba-4024-8ad6-187595fdec12},Waka Kotahi NZ Transport Agency,,1,4,-37.51036,175.52523
{f6e7e382-ff7d-4d95-a41f-34e8c56884c5},Waka Kotahi NZ Transport Agency,,1,4,-39.49520,176.89643
{38b79d02-0083-4c68-8326-7f2f3abc616e},Waka Kotahi NZ Transport Agency,rural,1,4,-36.51976,174.67145
{df8b4ede-158c-41aa-83a5-db072effcc34},Waka Kotahi NZ Transport Agency,,1,4,-41.04698,174.87997
{2956ccf6-6a6c-4887-ab7d-a96d82008b8e},Waka Kotahi NZ Transport Agency,rural,1,4,-37.80292,176.39953
{3dc667d4-f65b-4ac1-ab93-974aa8267f11},Waka Kotahi NZ Transport Agency,,1,4,-43.53266,172.56745
{1ea04ce4-e3a4-427b-851a-2df653a7eaeb},Waka Kotahi NZ Transport Agency,rural,1,4,-40.90965,175.01793
{53995577-31a6-41dd-b5b6-84fab3fe4f89},Waka Kotahi NZ Transport Agency,,1,4,-43.56055,172.45984
{e155583d-a6dd-44ee-90c3-8f3297c31f4d},Waka Kotahi NZ Transport Agency,,1,4,-44.69645,169.17124
{f26a543c-f65b-4d7f-b019-90bca08861df},Waka Kotahi NZ Transport Agency,,1,4,-37.86439,175.45672
{3b512ddc-eff3-4740-a0a2-9d00f105e197},Waka Kotahi NZ Transport Agency,,1,4,-41.31703,174.80365
{3527de07-0571-403a-be65-5f09178239be},Waka Kotahi NZ Transport Agency,rural,1,4,-40.93934,174.99248
{f46e4eb6-5748-48f3-8aea-2bef6a90fd14},Waka Kotahi NZ Transport Agency,,1,4,-40.97118,174.98344
{c60eb8d2-c868-4428-b759-fa3109cf54f9},Waka Kotahi NZ Transport Agency,rural,1,4,-37.70301,176.14577
{2fc20eed-90e2-4c41-b47a-cb0e24a8bbe3},Waka Kotahi NZ Transport Agency,,1,4,-45.89229,170.49279
{ef2ff09a-dfea-4d2e-9858-1eb47181ebbe},Waka Kotahi NZ Transport Agency,rural,1,4,-41.13182,174.89947
{682e49b0-9534-4dca-92ab-ded7c9e68c77},Waka Kotahi NZ Transport Agency,,1,4,-36.84978,174.77723
{459f65c3-3d59-4c39-b316-c0b367993ca7},Waka Kotahi NZ Transport Agency,,1,4,-44.40010,171.24854
{dac91bf1-f6e3-4419-94c1-4b170d4b81bc},Waka Kotahi NZ Transport Agency,,1,4,-37.61106,175.19113
{ac464715-29a0-4391-9b65-78d18908f2a6},Waka Kotahi NZ Transport Agency,,1,4,-39.05506,174.09050
{21b91f3d-0095-4fe9-a20c-7f9e16445f0b},Waka Kotahi NZ Transport Agency,,1,4,-37.62167,175.20439
{1acb97f2-a349-4b3b-9067-b3529cdee9ca},Waka Kotahi NZ Transport Agency,,1,4,-37.73533,176.15222
{d49382cc-7c08-4a48-89b2-400caa543e91},Waka Kotahi NZ Transport Agency,,1,4,-37.79626,175.33290
{631f0956-8b22-484b-ba2d-2218c0cd0839},Waka Kotahi NZ Transport Agency,rural,1,4,-36.75031,174.72759
{19d3dc0d-9954-4322-8fe2-ea01e0841d45},Waka Kotahi NZ Transport Agency,,1,4,-41.11898,174.85535
{b56c7f72-e7f3-4723-940f-cc74d32ec057},Waka Kotahi NZ Transport Agency,,1,4,-37.77752,175.33499
{702afd69-e4c6-47b2-a509-34224ce782ee},Waka Kotahi NZ Transport Agency,,1,4,-38.22133,175.87499
{a41b44ed-851d-4342-8f24-713a2282a497},Waka Kotahi NZ Transport Agency,rural,1,4,-37.75200,176.10325
{030031a6-59a4-4ba8-85b0-f890d3478748},Waka Kotahi NZ Transport Agency,,1,4,-37.43053,175.13100
{fa9c92e8-2b99-410a-862e-c6c4e1867733},Waka Kotahi NZ Transport Agency,,1,4,-40.90583,175.02155
{5d45d638-a25d-4d0a-8ac7-28ff996f0d05},Waka Kotahi NZ Transport Agency,,1,4,-35.72706,174.30962
{7d442486-cad3-4374-a318-67aa87f145bf},Waka Kotahi NZ Transport Agency,,1,4,-41.10178,174.87010
{a0204992-1ea0-4f67-99a5-0b7a79d65704},Waka Kotahi NZ Transport Agency,rural,1,4,-37.80188,176.40141
